node_id_a	node_id_b
10298.RNB_HHV11	9606.ENSP00000346037
10298.RNB_HHV11	9606.ENSP00000379888
10298.RNB_HHV11	9606.ENSP00000340019
10298.RNB_HHV11	9606.ENSP00000289316
10298.RNB_HHV11	9606.ENSP00000362744
10298.RNB_HHV11	9606.ENSP00000352980
10298.RNB_HHV11	9606.ENSP00000359345
10298.RNB_HHV11	9606.ENSP00000341094
10298.RNB_HHV11	9606.ENSP00000346050
10298.RNB_HHV11	9606.ENSP00000358158
10298.RNB_HHV11	9606.ENSP00000295137
10298.RNB_HHV11	9606.ENSP00000401450
10298.RNB_HHV11	9606.ENSP00000234590
10298.RNB_HHV11	9606.ENSP00000282050
10298.RNB_HHV11	9606.ENSP00000365462
10298.RNB_HHV11	9606.ENSP00000252543
10298.RNB_HHV11	9606.ENSP00000287038
10298.RNB_HHV11	9606.ENSP00000330054
10298.RNB_HHV11	9606.ENSP00000302896
10298.RNB_HHV11	9606.ENSP00000447001
10298.RNB_HHV11	9606.ENSP00000196551
10298.RNB_HHV11	9606.ENSP00000404375
10298.RNB_HHV11	9606.ENSP00000233057
10298.RNB_HHV11	9606.ENSP00000224784
10298.RNB_HHV11	9606.ENSP00000264018
10298.RNB_HHV11	9606.ENSP00000378160
10298.RNB_HHV11	9606.ENSP00000386717
10298.RNB_HHV11	9606.ENSP00000355778
10298.RNB_HHV11	9606.ENSP00000431822
10298.RNB_HHV11	9606.ENSP00000377865
10298.RNB_HHV11	9606.ENSP00000263642
10298.RNB_HHV11	9606.ENSP00000262584
10298.RNB_HHV11	9606.ENSP00000305230
9606.ENSP00000324740	10298.ICP0_HHV11
10298.RNB_HHV11	9606.ENSP00000313007
10298.RNB_HHV11	9606.ENSP00000339095
10298.RNB_HHV11	9606.ENSP00000341885
10298.RNB_HHV11	9606.ENSP00000349430
10298.RNB_HHV11	9606.ENSP00000225430
10298.RNB_HHV11	9606.ENSP00000329662
10298.RNB_HHV11	9606.ENSP00000202773
10298.RNB_HHV11	9606.ENSP00000296674
10298.RNB_HHV11	9606.ENSP00000283179
10298.RNB_HHV11	9606.ENSP00000356348
10298.RNB_HHV11	9606.ENSP00000303408
10298.RNB_HHV11	9606.ENSP00000339027
10298.RNB_HHV11	9606.ENSP00000381167
10298.RNB_HHV11	9606.ENSP00000309334
10298.RNB_HHV11	9606.ENSP00000363745
10298.RNB_HHV11	9606.ENSP00000393241
10298.RNB_HHV11	9606.ENSP00000244020
10298.RNB_HHV11	9606.ENSP00000435777
10298.RNB_HHV11	9606.ENSP00000253788
10298.RNB_HHV11	9606.ENSP00000343657
10298.RNB_HHV11	9606.ENSP00000270625
10298.RNB_HHV11	9606.ENSP00000363676
10298.RNB_HHV11	9606.ENSP00000441875
9606.ENSP00000289316	10298.RNB_HHV11
9606.ENSP00000216797	10298.ICP27_HHV11
9606.ENSP00000244020	10298.RNB_HHV11
9606.ENSP00000349960	10298.ICP27_HHV11
10298.VP22_HHV11	9606.ENSP00000318227
9606.ENSP00000259808	10298.RIR1_HHV11
9606.ENSP00000352119	10298.RNB_HHV11
9606.ENSP00000202773	10298.RNB_HHV11
10298.VP22_HHV11	9606.ENSP00000358323
9606.ENSP00000360922	10298.RNB_HHV11
10298.VP22_HHV11	9606.ENSP00000345599
10298.VP22_HHV11	9606.ENSP00000332816
10298.VP22_HHV11	9606.ENSP00000291552
9606.ENSP00000224784	10298.ICP34_HHV11
10298.VP22_HHV11	9606.ENSP00000262435
10298.VP22_HHV11	9606.ENSP00000322242
9606.ENSP00000224784	10298.RNB_HHV11
10298.GC_HHV11	9606.ENSP00000245907
9606.ENSP00000083182	10298.RNB_HHV11
9606.ENSP00000368349	10298.OBP_HHV11
9606.ENSP00000222247	10298.RNB_HHV11
9606.ENSP00000341885	10298.RNB_HHV11
9606.ENSP00000217182	10298.US03_HHV11
9606.ENSP00000384273	10298.PAP_HHV11
9606.ENSP00000254480	10298.DNBI_HHV11
9606.ENSP00000361927	10298.RNB_HHV11
9606.ENSP00000263642	10298.RNB_HHV11
9606.ENSP00000361927	10298.US03_HHV11
9606.ENSP00000306330	10298.TEG1_HHV11
9606.ENSP00000299300	10298.US03_HHV11
9606.ENSP00000217455	10298.GG_HHV11
9606.ENSP00000318297	10298.DNBI_HHV11
9606.ENSP00000217455	10298.US03_HHV11
9606.ENSP00000377640	10298.RNB_HHV11
9606.ENSP00000351777	10298.US02_HHV11
9606.ENSP00000351777	10298.US03_HHV11
9606.ENSP00000251453	10298.US03_HHV11
9606.ENSP00000343657	10298.RNB_HHV11
9606.ENSP00000305503	10298.ICP27_HHV11
9606.ENSP00000350767	10298.ICP34_HHV11
9606.ENSP00000363676	10298.RNB_HHV11
9606.ENSP00000332604	10298.ICP27_HHV11
9606.ENSP00000234420	10298.DNBI_HHV11
10298.ICP4_HHV11	9606.ENSP00000268058
10298.ICP4_HHV11	9606.ENSP00000346088
9606.ENSP00000339095	10298.RNB_HHV11
9606.ENSP00000358151	10298.RNB_HHV11
9606.ENSP00000350580	10298.RNB_HHV11
9606.ENSP00000355778	10298.RNB_HHV11
9606.ENSP00000238081	10298.TEG1_HHV11
9606.ENSP00000356348	10298.RNB_HHV11
9606.ENSP00000453019	10298.UL25_HHV11
10298.US02_HHV11	9606.ENSP00000351777
9606.ENSP00000362900	10298.RNB_HHV11
9606.ENSP00000298139	10298.DNBI_HHV11
9606.ENSP00000362063	10298.VP16_HHV11
9606.ENSP00000282050	10298.RNB_HHV11
9606.ENSP00000414321	10298.RNB_HHV11
9606.ENSP00000229239	10298.RNB_HHV11
9606.ENSP00000354739	10298.RNB_HHV11
9606.ENSP00000378160	10298.RNB_HHV11
9606.ENSP00000254719	10298.DNBI_HHV11
9606.ENSP00000357047	10298.VP16_HHV11
10298.TEG1_HHV11	9606.ENSP00000306330
9606.ENSP00000227378	10298.ICP27_HHV11
9606.ENSP00000439189	10298.RNB_HHV11
9606.ENSP00000352442	10298.RNB_HHV11
10298.TEG1_HHV11	9606.ENSP00000238081
10298.TEG1_HHV11	9606.ENSP00000264335
10298.TEG1_HHV11	9606.ENSP00000300161
10298.TEG1_HHV11	9606.ENSP00000248975
9606.ENSP00000358857	10298.DNBI_HHV11
9606.ENSP00000304350	10298.ICP27_HHV11
9606.ENSP00000380414	10298.DNBI_HHV11
9606.ENSP00000445831	10298.RNB_HHV11
9606.ENSP00000346088	10298.ICP4_HHV11
9606.ENSP00000346088	10298.RNB_HHV11
9606.ENSP00000269298	10298.DNBI_HHV11
9606.ENSP00000291552	10298.VP22_HHV11
9606.ENSP00000318227	10298.VP22_HHV11
9606.ENSP00000264025	10298.GD_HHV11
9606.ENSP00000352400	10298.ICP27_HHV11
9606.ENSP00000386717	10298.RNB_HHV11
9606.ENSP00000370808	10298.US03_HHV11
9606.ENSP00000358158	10298.RNB_HHV11
9606.ENSP00000362578	10298.ICP0_HHV11
9606.ENSP00000282878	10298.US03_HHV11
9606.ENSP00000005558	10298.VP16_HHV11
9606.ENSP00000331019	10298.ICP34_HHV11
9606.ENSP00000346015	10298.RNB_HHV11
9606.ENSP00000371475	10298.ICP0_HHV11
9606.ENSP00000357283	10298.UL34_HHV11
9606.ENSP00000357283	10298.UL31_HHV11
9606.ENSP00000357283	10298.DNBI_HHV11
10298.PAP_HHV11	9606.ENSP00000384273
9606.ENSP00000286317	10298.VP16_HHV11
9606.ENSP00000283179	10298.RNB_HHV11
9606.ENSP00000313007	10298.ICP27_HHV11
9606.ENSP00000313007	10298.RNB_HHV11
10298.ICP34_HHV11	9606.ENSP00000335144
9606.ENSP00000270625	10298.RNB_HHV11
9606.ENSP00000373730	10298.RNB_HHV11
9606.ENSP00000287038	10298.RNB_HHV11
10298.ICP34_HHV11	9606.ENSP00000350767
10298.ICP34_HHV11	9606.ENSP00000331019
10298.ICP34_HHV11	9606.ENSP00000462023
10298.ICP34_HHV11	9606.ENSP00000339001
10298.ICP34_HHV11	9606.ENSP00000311997
10298.ICP34_HHV11	9606.ENSP00000301072
10298.ICP34_HHV11	9606.ENSP00000301071
10298.ICP34_HHV11	9606.ENSP00000326022
10298.ICP34_HHV11	9606.ENSP00000357555
10298.ICP34_HHV11	9606.ENSP00000352980
10298.ICP34_HHV11	9606.ENSP00000295137
10298.ICP34_HHV11	9606.ENSP00000217133
10298.ICP34_HHV11	9606.ENSP00000393241
10298.US03_HHV11	9606.ENSP00000282878
10298.ICP34_HHV11	9606.ENSP00000329967
10298.ICP34_HHV11	9606.ENSP00000224784
10298.ICP34_HHV11	9606.ENSP00000377865
10298.ICP34_HHV11	9606.ENSP00000326031
9606.ENSP00000339795	10298.RNB_HHV11
10298.US03_HHV11	9606.ENSP00000330054
10298.US03_HHV11	9606.ENSP00000356224
10298.US03_HHV11	9606.ENSP00000351777
10298.US03_HHV11	9606.ENSP00000393241
10298.US03_HHV11	9606.ENSP00000217455
10298.US03_HHV11	9606.ENSP00000325875
10298.US03_HHV11	9606.ENSP00000335153
10298.US03_HHV11	9606.ENSP00000217182
10298.US03_HHV11	9606.ENSP00000317334
10298.US03_HHV11	9606.ENSP00000251453
10298.US03_HHV11	9606.ENSP00000220597
10298.US03_HHV11	9606.ENSP00000339001
10298.US03_HHV11	9606.ENSP00000262776
10298.US03_HHV11	9606.ENSP00000368646
10298.US03_HHV11	9606.ENSP00000217133
10298.US03_HHV11	9606.ENSP00000361202
10298.US03_HHV11	9606.ENSP00000275603
10298.US03_HHV11	9606.ENSP00000262746
10298.US03_HHV11	9606.ENSP00000286788
10298.US03_HHV11	9606.ENSP00000295688
10298.US03_HHV11	9606.ENSP00000360671
10298.US03_HHV11	9606.ENSP00000286479
10298.US03_HHV11	9606.ENSP00000320176
10298.US03_HHV11	9606.ENSP00000349168
10298.US03_HHV11	9606.ENSP00000272065
10298.US03_HHV11	9606.ENSP00000433821
9606.ENSP00000435777	10298.RNB_HHV11
10298.US03_HHV11	9606.ENSP00000222005
10298.US03_HHV11	9606.ENSP00000377958
10298.US03_HHV11	9606.ENSP00000323929
10298.US03_HHV11	9606.ENSP00000375863
10298.US03_HHV11	9606.ENSP00000299300
10298.US03_HHV11	9606.ENSP00000370808
10298.US03_HHV11	9606.ENSP00000292140
9606.ENSP00000253788	10298.RNB_HHV11
10298.US03_HHV11	9606.ENSP00000361927
9606.ENSP00000445175	10298.RNB_HHV11
10298.ICP27_HHV11	9606.ENSP00000294172
9606.ENSP00000369757	10298.RNB_HHV11
10298.UL31_HHV11	9606.ENSP00000357283
9606.ENSP00000295926	10298.DNBI_HHV11
10298.ICP27_HHV11	9606.ENSP00000361949
10298.ICP27_HHV11	9606.ENSP00000338020
10298.ICP27_HHV11	9606.ENSP00000216797
10298.ICP27_HHV11	9606.ENSP00000332604
10298.ICP27_HHV11	9606.ENSP00000358866
10298.ICP27_HHV11	9606.ENSP00000420213
10298.ICP27_HHV11	9606.ENSP00000313007
10298.ICP27_HHV11	9606.ENSP00000352400
10298.ICP27_HHV11	9606.ENSP00000354125
10298.ICP27_HHV11	9606.ENSP00000349960
10298.ICP27_HHV11	9606.ENSP00000363745
10298.ICP27_HHV11	9606.ENSP00000304350
10298.ICP27_HHV11	9606.ENSP00000227378
10298.ICP27_HHV11	9606.ENSP00000380033
10298.ICP27_HHV11	9606.ENSP00000364802
10298.ICP27_HHV11	9606.ENSP00000310040
10298.ICP27_HHV11	9606.ENSP00000365439
9606.ENSP00000196551	10298.RNB_HHV11
9606.ENSP00000350052	10298.RNB_HHV11
10298.ICP27_HHV11	9606.ENSP00000305503
9606.ENSP00000292140	10298.US03_HHV11
9606.ENSP00000301072	10298.RNB_HHV11
9606.ENSP00000301072	10298.ICP34_HHV11
9606.ENSP00000361949	10298.ICP27_HHV11
9606.ENSP00000447001	10298.RNB_HHV11
9606.ENSP00000325863	10298.DNBI_HHV11
10298.DNBI_HHV11	9606.ENSP00000225792
9606.ENSP00000346001	10298.RNB_HHV11
10298.DNBI_HHV11	9606.ENSP00000326031
10298.DNBI_HHV11	9606.ENSP00000350720
10298.DNBI_HHV11	9606.ENSP00000325863
10298.DNBI_HHV11	9606.ENSP00000265335
10298.DNBI_HHV11	9606.ENSP00000298139
10298.DNBI_HHV11	9606.ENSP00000375977
10298.DNBI_HHV11	9606.ENSP00000269298
10298.DNBI_HHV11	9606.ENSP00000267064
10298.DNBI_HHV11	9606.ENSP00000323967
10298.DNBI_HHV11	9606.ENSP00000254480
10298.DNBI_HHV11	9606.ENSP00000265773
10298.DNBI_HHV11	9606.ENSP00000265081
10298.DNBI_HHV11	9606.ENSP00000343535
10298.DNBI_HHV11	9606.ENSP00000313420
10298.DNBI_HHV11	9606.ENSP00000261182
10298.DNBI_HHV11	9606.ENSP00000295926
10298.DNBI_HHV11	9606.ENSP00000323421
10298.DNBI_HHV11	9606.ENSP00000342905
10298.DNBI_HHV11	9606.ENSP00000362592
10298.DNBI_HHV11	9606.ENSP00000335321
10298.DNBI_HHV11	9606.ENSP00000355759
10298.DNBI_HHV11	9606.ENSP00000353622
10298.DNBI_HHV11	9606.ENSP00000216297
10298.DNBI_HHV11	9606.ENSP00000380414
10298.DNBI_HHV11	9606.ENSP00000350651
10298.DNBI_HHV11	9606.ENSP00000418960
10298.DNBI_HHV11	9606.ENSP00000368438
9606.ENSP00000363745	10298.ICP27_HHV11
9606.ENSP00000363745	10298.RNB_HHV11
9606.ENSP00000357113	10298.DNBI_HHV11
10298.DNBI_HHV11	9606.ENSP00000305790
10298.DNBI_HHV11	9606.ENSP00000263857
10298.DNBI_HHV11	9606.ENSP00000254719
10298.DNBI_HHV11	9606.ENSP00000358857
10298.DNBI_HHV11	9606.ENSP00000357283
10298.DNBI_HHV11	9606.ENSP00000347232
10298.DNBI_HHV11	9606.ENSP00000233146
10298.DNBI_HHV11	9606.ENSP00000378414
10298.DNBI_HHV11	9606.ENSP00000430432
10298.DNBI_HHV11	9606.ENSP00000283131
10298.DNBI_HHV11	9606.ENSP00000358635
10298.DNBI_HHV11	9606.ENSP00000321584
10298.DNBI_HHV11	9606.ENSP00000342011
10298.DNBI_HHV11	9606.ENSP00000360163
10298.DNBI_HHV11	9606.ENSP00000357113
10298.DNBI_HHV11	9606.ENSP00000459789
10298.DNBI_HHV11	9606.ENSP00000265990
10298.DNBI_HHV11	9606.ENSP00000234420
10298.DNBI_HHV11	9606.ENSP00000318297
10298.DNBI_HHV11	9606.ENSP00000312697
10298.DNBI_HHV11	9606.ENSP00000265056
10298.DNBI_HHV11	9606.ENSP00000227524
10298.DNBI_HHV11	9606.ENSP00000350333
10298.DNBI_HHV11	9606.ENSP00000352257
9606.ENSP00000313420	10298.DNBI_HHV11
9606.ENSP00000330054	10298.RNB_HHV11
9606.ENSP00000330054	10298.US03_HHV11
9606.ENSP00000361076	10298.RNB_HHV11
10298.UL34_HHV11	9606.ENSP00000357283
9606.ENSP00000272065	10298.US03_HHV11
9606.ENSP00000350028	10298.RNB_HHV11
9606.ENSP00000225792	10298.DNBI_HHV11
9606.ENSP00000295137	10298.RNB_HHV11
9606.ENSP00000295137	10298.ICP34_HHV11
9606.ENSP00000264018	10298.RNB_HHV11
9606.ENSP00000346022	10298.RNB_HHV11
9606.ENSP00000342011	10298.DNBI_HHV11
9606.ENSP00000346037	10298.RNB_HHV11
9606.ENSP00000350720	10298.DNBI_HHV11
9606.ENSP00000430432	10298.DNBI_HHV11
9606.ENSP00000250495	10298.LTP_HHV11
9606.ENSP00000339001	10298.SHUT_HHV11
9606.ENSP00000339001	10298.ICP34_HHV11
9606.ENSP00000339001	10298.US03_HHV11
9606.ENSP00000401450	10298.RNB_HHV11
9606.ENSP00000329967	10298.ICP34_HHV11
9606.ENSP00000263382	10298.PRIM_HHV11
9606.ENSP00000263382	10298.DPOL_HHV11
9606.ENSP00000362082	10298.ICP0_HHV11
9606.ENSP00000363232	10298.UL25_HHV11
9606.ENSP00000380156	10298.RNB_HHV11
10298.PRIM_HHV11	9606.ENSP00000263382
9606.ENSP00000311997	10298.ICP0_HHV11
9606.ENSP00000264712	10298.SHUT_HHV11
9606.ENSP00000341094	10298.RNB_HHV11
9606.ENSP00000311997	10298.ICP34_HHV11
10298.LTP_HHV11	9606.ENSP00000344818
9606.ENSP00000265100	10298.RNB_HHV11
10298.LTP_HHV11	9606.ENSP00000251968
10298.LTP_HHV11	9606.ENSP00000250495
10298.GG_HHV11	9606.ENSP00000360671
10298.GG_HHV11	9606.ENSP00000217455
10298.GG_HHV11	9606.ENSP00000361202
10298.VP19_HHV11	9606.ENSP00000278823
9606.ENSP00000378917	10298.RNB_HHV11
9606.ENSP00000245907	10298.GC_HHV11
9606.ENSP00000375730	10298.RNB_HHV11
9606.ENSP00000264954	10298.RNB_HHV11
9606.ENSP00000428982	10298.VP16_HHV11
9606.ENSP00000263857	10298.DNBI_HHV11
9606.ENSP00000349640	10298.ICP22_HHV11
9606.ENSP00000346027	10298.RNB_HHV11
9606.ENSP00000420213	10298.ICP27_HHV11
9606.ENSP00000326022	10298.ICP34_HHV11
10298.ICP0_HHV11	9606.ENSP00000343535
9606.ENSP00000325875	10298.US03_HHV11
9606.ENSP00000325875	10298.RNB_HHV11
9606.ENSP00000265594	10298.RNB_HHV11
10298.ICP0_HHV11	9606.ENSP00000324740
9606.ENSP00000360671	10298.GG_HHV11
9606.ENSP00000360671	10298.US03_HHV11
10298.ICP0_HHV11	9606.ENSP00000225983
10298.ICP0_HHV11	9606.ENSP00000302967
10298.ICP0_HHV11	9606.ENSP00000311997
10298.ICP0_HHV11	9606.ENSP00000371475
10298.ICP0_HHV11	9606.ENSP00000346671
10298.ICP0_HHV11	9606.ENSP00000362082
10298.ICP0_HHV11	9606.ENSP00000362578
10298.ICP0_HHV11	9606.ENSP00000264606
9606.ENSP00000393241	10298.US03_HHV11
9606.ENSP00000355759	10298.DNBI_HHV11
9606.ENSP00000228251	10298.RNB_HHV11
9606.ENSP00000349430	10298.RNB_HHV11
9606.ENSP00000345599	10298.VP22_HHV11
9606.ENSP00000393241	10298.ICP34_HHV11
9606.ENSP00000393241	10298.RNB_HHV11
9606.ENSP00000301071	10298.RNB_HHV11
9606.ENSP00000216297	10298.DNBI_HHV11
9606.ENSP00000301071	10298.ICP34_HHV11
10298.UL25_HHV11	9606.ENSP00000376176
10298.UL25_HHV11	9606.ENSP00000453019
10298.UL25_HHV11	9606.ENSP00000354791
10298.UL25_HHV11	9606.ENSP00000363232
10298.RIR1_HHV11	9606.ENSP00000259808
9606.ENSP00000318195	10298.RNB_HHV11
10298.RIR1_HHV11	9606.ENSP00000216274
9606.ENSP00000265335	10298.DNBI_HHV11
9606.ENSP00000393393	10298.RNB_HHV11
9606.ENSP00000377865	10298.RNB_HHV11
9606.ENSP00000377865	10298.ICP34_HHV11
9606.ENSP00000251968	10298.LTP_HHV11
9606.ENSP00000296674	10298.RNB_HHV11
9606.ENSP00000363018	10298.RNB_HHV11
9606.ENSP00000323967	10298.DNBI_HHV11
9606.ENSP00000217133	10298.ICP34_HHV11
9606.ENSP00000462023	10298.ICP34_HHV11
9606.ENSP00000462023	10298.RNB_HHV11
9606.ENSP00000217133	10298.US03_HHV11
9606.ENSP00000230050	10298.RNB_HHV11
9606.ENSP00000375977	10298.DNBI_HHV11
9606.ENSP00000283131	10298.DNBI_HHV11
9606.ENSP00000346067	10298.RNB_HHV11
9606.ENSP00000361202	10298.GG_HHV11
9606.ENSP00000361202	10298.US03_HHV11
9606.ENSP00000365462	10298.RNB_HHV11
10298.GD_HHV11	9606.ENSP00000264025
9606.ENSP00000233057	10298.RNB_HHV11
9606.ENSP00000329662	10298.RNB_HHV11
9606.ENSP00000339027	10298.RNB_HHV11
9606.ENSP00000344818	10298.LTP_HHV11
9606.ENSP00000309334	10298.RNB_HHV11
9606.ENSP00000365439	10298.ICP27_HHV11
10298.VP16_HHV11	9606.ENSP00000428982
10298.VP16_HHV11	9606.ENSP00000286317
9606.ENSP00000359727	10298.SHUT_HHV11
10298.VP16_HHV11	9606.ENSP00000005558
10298.VP16_HHV11	9606.ENSP00000357047
10298.VP16_HHV11	9606.ENSP00000263205
10298.VP16_HHV11	9606.ENSP00000362063
10298.VP16_HHV11	9606.ENSP00000326767
10298.VP16_HHV11	9606.ENSP00000309555
9606.ENSP00000358866	10298.ICP27_HHV11
