node_id_a	node_id_b
10245.SPI2_VACCW	9606.ENSP00000352627
10245.SPI2_VACCW	9606.ENSP00000348706
10245.SPI2_VACCW	9606.ENSP00000330054
10245.SPI2_VACCW	9606.ENSP00000344789
10245.SPI2_VACCW	9606.ENSP00000217182
10245.SPI2_VACCW	9606.ENSP00000355778
10245.SPI2_VACCW	9606.ENSP00000288071
9606.ENSP00000318822	10245.F1_VACCW
10245.SPI2_VACCW	9606.ENSP00000373730
9606.ENSP00000318822	10245.N1_VACCW
10245.SPI2_VACCW	9606.ENSP00000360671
10245.SPI2_VACCW	9606.ENSP00000289316
10245.SPI2_VACCW	9606.ENSP00000358158
10245.SPI2_VACCW	9606.ENSP00000306117
10245.SPI2_VACCW	9606.ENSP00000349430
10245.SPI2_VACCW	9606.ENSP00000352980
10245.SPI2_VACCW	9606.ENSP00000361202
10245.SPI2_VACCW	9606.ENSP00000341094
10245.KBTB1_VACCW	9606.ENSP00000384018
10245.KBTB1_VACCW	9606.ENSP00000268712
